job_title,salary_usd,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,benefits_score,job_title_grouped,location_grouped,residence_grouped,skills_grouped,industry_grouped
Research Scientist,170414,3,2,Denmark,2,Denmark,50,"Kubernetes, Azure, Computer Vision",-1,5,Gaming,8.1,-1,-1,4,-1,-1
Robotics Engineer,153701,1,2,Finland,0,France,100,"Spark, Kubernetes, Statistics",-1,15,Telecommunications,6.6,-1,-1,6,-1,-1
AI Research Scientist,66536,0,2,Singapore,1,Singapore,50,"Mathematics, SQL, Kubernetes",-1,1,Government,9.9,-1,-1,14,-1,-1
Autonomous Systems Engineer,144573,1,0,South Korea,2,South Korea,100,"Linux, Statistics, GCP, Python, Computer Vision",-1,18,Energy,8.0,-1,-1,15,-1,-1
Autonomous Systems Engineer,39124,3,2,India,1,India,0,"Deep Learning, MLOps, Statistics, Spark",-1,5,Manufacturing,5.7,-1,-1,8,-1,-1
Machine Learning Researcher,148877,3,1,Netherlands,0,Netherlands,50,"Hadoop, Docker, NLP",-1,5,Consulting,9.8,-1,-1,12,-1,-1
Research Scientist,62439,0,2,Australia,2,Australia,100,"Java, Python, Kubernetes, GCP",-1,1,Technology,7.9,-1,-1,0,-1,-1
Data Analyst,70705,2,3,South Korea,1,South Korea,0,"Data Visualization, Hadoop, Tableau, Mathematics, Linux",-1,4,Healthcare,5.6,-1,-1,15,-1,-1
AI Software Engineer,136064,1,3,Israel,1,Israel,100,"SQL, Python, Tableau",-1,13,Energy,9.4,-1,-1,10,-1,-1
Machine Learning Researcher,114102,3,0,United Kingdom,2,United Kingdom,50,"GCP, AWS, NLP",-1,9,Manufacturing,9.1,-1,-1,18,-1,-1
ML Ops Engineer,48875,3,0,China,2,Germany,0,"Spark, PyTorch, Java, NLP",-1,7,Education,10.0,-1,-1,7,-1,-1
ML Ops Engineer,66920,0,0,Denmark,1,Kenya,0,"Deep Learning, Linux, Computer Vision",-1,1,Gaming,7.0,-1,-1,-1,-1,-1
Deep Learning Engineer,60046,0,2,United States,2,Australia,0,"Git, Scala, NLP, SQL, Azure",-1,1,Transportation,7.9,-1,-1,0,-1,-1
Machine Learning Engineer,65824,2,1,France,2,France,0,"Azure, GCP, Mathematics, Scala, TensorFlow",-1,4,Government,9.4,-1,-1,6,-1,-1
Computer Vision Engineer,92205,2,1,Finland,1,Finland,0,"Git, Spark, Deep Learning, AWS",-1,4,Transportation,5.8,-1,-1,5,-1,-1
Principal Data Scientist,69016,2,1,Germany,2,Germany,50,"Spark, Linux, Kubernetes, Mathematics",-1,2,Finance,6.0,-1,-1,7,-1,-1
AI Consultant,71384,0,1,Ireland,1,Ireland,100,"Python, Java, Deep Learning",-1,0,Finance,7.8,-1,-1,9,-1,-1
Data Scientist,63659,0,3,Germany,2,United States,100,"GCP, SQL, Tableau, MLOps",-1,0,Technology,9.9,-1,-1,19,-1,-1
AI Research Scientist,117611,3,1,United Kingdom,1,Vietnam,0,"PyTorch, Tableau, Hadoop, TensorFlow, Statistics",-1,7,Media,6.6,-1,-1,-1,-1,-1
Deep Learning Engineer,48074,0,1,Sweden,2,Sweden,0,"PyTorch, Python, Spark, Azure, SQL",-1,0,Government,7.4,-1,-1,16,-1,-1
Principal Data Scientist,122232,3,0,Germany,2,Colombia,0,"R, Java, GCP, Python, Hadoop",-1,8,Automotive,5.0,-1,-1,-1,-1,-1
Head of AI,197539,1,1,France,0,Turkey,0,"Kubernetes, PyTorch, Docker, TensorFlow, Python",-1,13,Consulting,7.0,-1,-1,-1,-1,-1
AI Specialist,255683,1,3,Netherlands,1,Netherlands,50,"Python, TensorFlow, Tableau, Azure",-1,18,Telecommunications,9.0,-1,-1,12,-1,-1
Machine Learning Engineer,77121,0,1,Israel,0,Hungary,100,"SQL, Azure, PyTorch",-1,1,Consulting,6.9,-1,-1,-1,-1,-1
ML Ops Engineer,52575,2,1,China,0,South Africa,50,"Hadoop, Git, Python, Kubernetes",-1,4,Finance,9.7,-1,-1,-1,-1,-1
Autonomous Systems Engineer,86907,3,0,Austria,2,Austria,100,"Spark, Data Visualization, AWS, R",-1,6,Retail,7.3,-1,-1,1,-1,-1
Computer Vision Engineer,148771,3,0,Germany,1,Germany,0,"Spark, Kubernetes, Deep Learning",-1,6,Retail,9.4,-1,-1,7,-1,-1
Deep Learning Engineer,124742,3,1,Netherlands,0,Netherlands,0,"Python, Scala, Linux, Tableau, TensorFlow",-1,7,Media,5.2,-1,-1,12,-1,-1
AI Specialist,80538,2,3,Sweden,1,Sweden,0,"Hadoop, Azure, Computer Vision, SQL, R",-1,3,Manufacturing,7.4,-1,-1,16,-1,-1
Deep Learning Engineer,261998,1,2,Switzerland,2,Switzerland,0,"NLP, R, Computer Vision, Python, Azure",-1,13,Energy,8.6,-1,-1,17,-1,-1
Data Scientist,161380,1,2,Japan,1,Japan,0,"Python, Scala, Computer Vision, Hadoop",-1,13,Media,6.2,-1,-1,11,-1,-1
Research Scientist,114449,3,3,Ireland,2,Thailand,0,"Scala, Git, SQL, NLP",-1,8,Telecommunications,7.6,-1,-1,-1,-1,-1
Robotics Engineer,65542,0,2,Australia,1,Malaysia,0,"Java, Deep Learning, PyTorch, Data Visualization, Tableau",-1,1,Education,7.0,-1,-1,-1,-1,-1
Machine Learning Researcher,177905,1,0,Japan,1,Japan,100,"Kubernetes, SQL, Deep Learning",-1,10,Transportation,9.9,-1,-1,11,-1,-1
NLP Engineer,89958,0,1,Singapore,0,Singapore,0,"Java, Docker, Deep Learning",-1,1,Automotive,7.6,-1,-1,14,-1,-1
Data Scientist,50166,0,0,South Korea,2,South Korea,100,"Deep Learning, R, MLOps, Tableau, Scala",-1,0,Automotive,6.3,-1,-1,15,-1,-1
Research Scientist,153548,2,2,Denmark,0,Denmark,50,"Statistics, Spark, SQL",-1,3,Manufacturing,6.0,-1,-1,4,-1,-1
AI Research Scientist,199709,3,0,Switzerland,1,Switzerland,100,"GCP, R, NLP, Deep Learning",-1,9,Consulting,5.7,-1,-1,17,-1,-1
Research Scientist,106748,3,3,South Korea,1,South Korea,50,"Scala, Kubernetes, SQL, NLP",-1,5,Finance,5.7,-1,-1,15,-1,-1
AI Consultant,164745,3,3,Switzerland,2,Switzerland,100,"Computer Vision, NLP, Kubernetes, Scala, Java",-1,6,Consulting,7.6,-1,-1,17,-1,-1
Principal Data Scientist,74190,2,1,Austria,2,Austria,0,"Java, PyTorch, Docker, Computer Vision, GCP",-1,4,Energy,9.9,-1,-1,1,-1,-1
AI Specialist,77889,0,2,Netherlands,0,Netherlands,100,"Linux, Mathematics, MLOps",-1,1,Transportation,6.5,-1,-1,12,-1,-1
Autonomous Systems Engineer,172285,1,3,Austria,2,Austria,100,"Python, Java, Git, AWS, TensorFlow",-1,10,Automotive,7.6,-1,-1,1,-1,-1
Robotics Engineer,192684,1,1,Japan,2,Japan,100,"Mathematics, TensorFlow, Deep Learning, Git, Spark",-1,17,Manufacturing,5.2,-1,-1,11,-1,-1
Machine Learning Engineer,62085,3,3,China,0,China,50,"NLP, PyTorch, Kubernetes, Linux, SQL",-1,6,Technology,9.1,-1,-1,3,-1,-1
Autonomous Systems Engineer,70641,3,2,China,1,China,50,"Statistics, R, Python, Git",-1,9,Retail,9.9,-1,-1,3,-1,-1
Deep Learning Engineer,57845,0,0,Australia,2,Australia,50,"Statistics, Python, PyTorch, R, Spark",-1,1,Technology,5.4,-1,-1,0,-1,-1
Deep Learning Engineer,70641,1,3,India,2,India,0,"Statistics, Tableau, R, Spark, GCP",-1,18,Government,9.6,-1,-1,8,-1,-1
NLP Engineer,266056,1,1,Singapore,0,Singapore,50,"SQL, PyTorch, NLP, Python",-1,13,Transportation,9.8,-1,-1,14,-1,-1
AI Software Engineer,39810,2,3,China,0,India,100,"PyTorch, Spark, Data Visualization, Kubernetes",-1,3,Telecommunications,7.4,-1,-1,8,-1,-1
ML Ops Engineer,46834,2,2,China,0,China,0,"Git, GCP, AWS, Mathematics",-1,3,Media,7.2,-1,-1,3,-1,-1
Autonomous Systems Engineer,151336,3,2,United Kingdom,0,United Kingdom,100,"Kubernetes, Python, Scala, GCP",-1,7,Technology,7.3,-1,-1,18,-1,-1
AI Consultant,76149,0,3,Austria,0,Austria,0,"Linux, Hadoop, Statistics, Scala, Mathematics",-1,0,Technology,9.7,-1,-1,1,-1,-1
AI Specialist,132231,1,3,Israel,2,Israel,100,"Tableau, Python, TensorFlow",-1,11,Automotive,6.7,-1,-1,10,-1,-1
AI Consultant,163387,3,0,Denmark,1,Denmark,50,"R, AWS, Git, Data Visualization",-1,7,Transportation,5.8,-1,-1,4,-1,-1
Deep Learning Engineer,63017,0,0,Singapore,1,Singapore,50,"Spark, Python, Java, Docker, Scala",-1,1,Media,5.3,-1,-1,14,-1,-1
NLP Engineer,33704,2,2,India,2,Austria,0,"Java, Python, Mathematics, Git",-1,4,Technology,9.6,-1,-1,1,-1,-1
NLP Engineer,199909,1,0,Finland,1,Finland,100,"Spark, Git, Linux, Statistics",-1,10,Technology,7.7,-1,-1,5,-1,-1
AI Specialist,109037,2,3,United States,1,United States,0,"Kubernetes, Python, PyTorch",-1,2,Consulting,6.3,-1,-1,19,-1,-1
Data Analyst,79918,0,2,France,0,France,50,"Spark, Computer Vision, AWS, SQL",-1,0,Gaming,6.6,-1,-1,6,-1,-1
Data Analyst,140756,1,0,Austria,2,Romania,50,"MLOps, Python, Tableau",-1,12,Education,5.1,-1,-1,-1,-1,-1
Research Scientist,193092,1,0,Canada,2,France,0,"Scala, Git, Data Visualization, Mathematics, Tableau",-1,14,Automotive,9.2,-1,-1,6,-1,-1
Head of AI,152328,2,2,Norway,0,Norway,50,"Java, Python, AWS",-1,4,Healthcare,6.3,-1,-1,13,-1,-1
NLP Engineer,115808,2,1,Norway,0,Norway,100,"Python, TensorFlow, Mathematics, Scala",-1,3,Telecommunications,7.4,-1,-1,13,-1,-1
Head of AI,123117,3,0,Austria,2,Austria,50,"Git, AWS, Docker",-1,6,Automotive,6.4,-1,-1,1,-1,-1
AI Architect,48031,0,0,Israel,2,New Zealand,100,"PyTorch, Mathematics, MLOps, SQL, Deep Learning",-1,1,Automotive,6.9,-1,-1,-1,-1,-1
Research Scientist,267720,1,1,United States,2,United States,100,"Tableau, Scala, Hadoop, SQL, Kubernetes",-1,16,Technology,9.6,-1,-1,19,-1,-1
Head of AI,130274,3,2,Japan,0,Luxembourg,50,"SQL, Docker, PyTorch, Git",-1,5,Government,5.6,-1,-1,-1,-1,-1
Deep Learning Engineer,217100,3,0,Norway,0,Hungary,0,"Java, Computer Vision, SQL, NLP, Linux",-1,9,Retail,5.2,-1,-1,-1,-1,-1
AI Software Engineer,69518,0,2,Denmark,2,Denmark,100,"NLP, SQL, Linux, Scala",-1,1,Education,7.4,-1,-1,4,-1,-1
AI Specialist,149647,1,1,Canada,2,Canada,0,"Spark, SQL, Python, Computer Vision",-1,14,Finance,9.2,-1,-1,2,-1,-1
NLP Engineer,56185,0,3,Singapore,2,New Zealand,50,"Kubernetes, Data Visualization, Python, TensorFlow, GCP",-1,1,Transportation,5.2,-1,-1,-1,-1,-1
Head of AI,47695,0,2,Sweden,2,Sweden,50,"Spark, Kubernetes, NLP, TensorFlow, Deep Learning",-1,0,Gaming,7.9,-1,-1,16,-1,-1
AI Specialist,100301,3,3,Germany,2,Germany,50,"Hadoop, Kubernetes, Scala, Computer Vision",-1,7,Retail,9.4,-1,-1,7,-1,-1
Machine Learning Engineer,66736,2,1,South Korea,1,South Korea,100,"Linux, Kubernetes, Data Visualization, Hadoop, Computer Vision",-1,4,Gaming,5.8,-1,-1,15,-1,-1
Principal Data Scientist,71795,0,1,Japan,0,Egypt,50,"SQL, PyTorch, TensorFlow, Azure",-1,1,Government,5.4,-1,-1,-1,-1,-1
ML Ops Engineer,40743,2,2,China,1,China,50,"SQL, PyTorch, Data Visualization, Scala",-1,4,Consulting,5.2,-1,-1,3,-1,-1
Deep Learning Engineer,50361,0,2,France,1,Belgium,100,"Linux, SQL, Hadoop, Python, Computer Vision",-1,1,Media,7.3,-1,-1,-1,-1,-1
Computer Vision Engineer,25504,0,0,India,2,India,100,"Python, Deep Learning, NLP, Mathematics, Spark",-1,0,Manufacturing,6.5,-1,-1,8,-1,-1
Robotics Engineer,100549,3,2,South Korea,2,Spain,50,"Kubernetes, Statistics, Spark",-1,5,Healthcare,8.2,-1,-1,-1,-1,-1
Machine Learning Engineer,96451,3,3,Austria,2,Austria,50,"Deep Learning, Git, Python",-1,7,Transportation,7.9,-1,-1,1,-1,-1
NLP Engineer,94478,3,1,Sweden,2,Sweden,0,"Data Visualization, Computer Vision, Kubernetes",-1,9,Media,8.3,-1,-1,16,-1,-1
Data Analyst,69250,0,0,Netherlands,2,Ukraine,100,"Linux, PyTorch, R, Java, Git",-1,1,Automotive,5.7,-1,-1,-1,-1,-1
Data Analyst,99816,2,0,Ireland,0,Estonia,100,"Docker, Python, MLOps, Linux, TensorFlow",-1,2,Retail,9.9,-1,-1,-1,-1,-1
Data Scientist,151190,3,1,Sweden,1,Sweden,100,"Kubernetes, Hadoop, Scala",-1,7,Automotive,9.2,-1,-1,16,-1,-1
Principal Data Scientist,234904,1,3,Japan,2,Japan,50,"Kubernetes, Data Visualization, Spark, Docker",-1,15,Manufacturing,9.6,-1,-1,11,-1,-1
AI Architect,100583,0,0,Switzerland,0,China,100,"Computer Vision, AWS, Scala",-1,1,Government,8.0,-1,-1,3,-1,-1
Head of AI,193990,1,3,United States,0,Israel,0,"Python, Kubernetes, Tableau",-1,15,Consulting,8.8,-1,-1,10,-1,-1
AI Product Manager,138206,3,1,France,0,United Kingdom,100,"Statistics, PyTorch, Computer Vision, Mathematics, TensorFlow",-1,7,Education,8.5,-1,-1,18,-1,-1
Data Analyst,130833,3,3,Australia,1,Austria,50,"Git, Scala, TensorFlow, AWS, R",-1,6,Telecommunications,6.7,-1,-1,1,-1,-1
Data Scientist,178524,3,3,Denmark,1,Sweden,50,"Python, Azure, Tableau, Hadoop",-1,9,Healthcare,7.0,-1,-1,16,-1,-1
NLP Engineer,58009,0,2,South Korea,2,South Korea,0,"Data Visualization, Git, Hadoop, SQL",-1,0,Finance,9.2,-1,-1,15,-1,-1
Autonomous Systems Engineer,51134,2,0,China,0,China,100,"TensorFlow, Statistics, Deep Learning",-1,2,Education,9.0,-1,-1,3,-1,-1
Data Engineer,121528,3,2,Germany,1,Germany,100,"TensorFlow, Kubernetes, Computer Vision, Tableau, Data Visualization",-1,7,Energy,5.6,-1,-1,7,-1,-1
NLP Engineer,161005,3,0,Israel,0,Israel,50,"Spark, PyTorch, Tableau",-1,8,Transportation,8.4,-1,-1,10,-1,-1
Head of AI,172723,1,1,United Kingdom,1,Ireland,50,"SQL, Git, PyTorch, Linux, Data Visualization",-1,11,Media,8.2,-1,-1,9,-1,-1
AI Consultant,124515,1,0,Austria,2,Latvia,100,"Docker, Linux, Data Visualization, SQL",-1,13,Transportation,6.2,-1,-1,-1,-1,-1
AI Research Scientist,80001,0,0,Canada,0,Canada,0,"Docker, Kubernetes, Spark",-1,1,Manufacturing,6.0,-1,-1,2,-1,-1
ML Ops Engineer,106148,3,0,Netherlands,2,Ghana,0,"SQL, TensorFlow, Hadoop",-1,8,Education,5.4,-1,-1,-1,-1,-1
Computer Vision Engineer,88162,2,1,France,1,France,50,"Data Visualization, Scala, GCP, Python, PyTorch",-1,2,Real Estate,5.3,-1,-1,6,-1,-1
Principal Data Scientist,80965,2,0,Israel,2,Argentina,0,"Tableau, Linux, Azure",-1,3,Gaming,6.0,-1,-1,-1,-1,-1
AI Software Engineer,102591,2,1,Sweden,0,Sweden,50,"Docker, SQL, Hadoop, PyTorch",-1,3,Real Estate,6.2,-1,-1,16,-1,-1
Data Analyst,83458,0,1,Canada,0,Romania,0,"Mathematics, Kubernetes, MLOps, Hadoop",-1,0,Consulting,6.3,-1,-1,-1,-1,-1
Machine Learning Engineer,131559,3,0,Germany,2,Austria,0,"Hadoop, Linux, Docker",-1,5,Transportation,8.8,-1,-1,1,-1,-1
Robotics Engineer,103944,2,2,Finland,1,Finland,100,"Linux, MLOps, Computer Vision",-1,2,Government,5.1,-1,-1,5,-1,-1
AI Specialist,92612,1,1,China,2,China,0,"Java, Kubernetes, Python, Git",-1,18,Consulting,8.7,-1,-1,3,-1,-1
AI Product Manager,91367,3,3,South Korea,1,Luxembourg,100,"Azure, TensorFlow, Tableau, Hadoop",-1,5,Healthcare,9.8,-1,-1,-1,-1,-1
Deep Learning Engineer,102393,0,1,Switzerland,0,Romania,100,"Azure, Deep Learning, Linux, Tableau, SQL",-1,1,Consulting,7.9,-1,-1,-1,-1,-1
Computer Vision Engineer,126897,1,3,Austria,2,Austria,50,"Python, SQL, Linux",-1,17,Transportation,9.9,-1,-1,1,-1,-1
Deep Learning Engineer,49677,0,1,Israel,2,Canada,50,"Tableau, Docker, Kubernetes, Scala, Deep Learning",-1,0,Manufacturing,9.4,-1,-1,2,-1,-1
Data Scientist,220260,1,2,Sweden,2,Sweden,100,"Data Visualization, TensorFlow, Java, Docker",-1,19,Real Estate,5.8,-1,-1,16,-1,-1
NLP Engineer,124924,3,1,South Korea,1,Singapore,50,"Linux, SQL, PyTorch",-1,6,Consulting,8.4,-1,-1,14,-1,-1
Autonomous Systems Engineer,221162,3,2,Denmark,0,Denmark,100,"PyTorch, Scala, TensorFlow",-1,8,Government,9.6,-1,-1,4,-1,-1
Deep Learning Engineer,68143,0,2,France,2,Colombia,100,"Scala, TensorFlow, Azure, Mathematics",-1,0,Energy,7.4,-1,-1,-1,-1,-1
Machine Learning Engineer,139571,2,1,Denmark,0,Germany,0,"Kubernetes, Spark, PyTorch, Docker, AWS",-1,2,Healthcare,8.7,-1,-1,7,-1,-1
Data Analyst,75216,2,0,Austria,1,Austria,50,"Scala, SQL, PyTorch",-1,4,Education,5.5,-1,-1,1,-1,-1
Data Scientist,185001,1,0,Denmark,2,Denmark,100,"Mathematics, Python, NLP",-1,16,Gaming,8.0,-1,-1,4,-1,-1
AI Software Engineer,92328,2,0,Japan,0,Japan,50,"Python, GCP, Docker, Data Visualization, Linux",-1,2,Gaming,8.2,-1,-1,11,-1,-1
AI Product Manager,100927,2,2,Denmark,2,Canada,50,"Docker, Tableau, Python, Linux, Mathematics",-1,4,Energy,8.1,-1,-1,2,-1,-1
Deep Learning Engineer,99845,2,0,Singapore,0,Singapore,0,"Python, Computer Vision, Scala, Docker",-1,4,Automotive,8.4,-1,-1,14,-1,-1
Autonomous Systems Engineer,77405,0,0,Germany,0,Austria,0,"Data Visualization, R, Java, Spark, Linux",-1,0,Consulting,6.0,-1,-1,1,-1,-1
Deep Learning Engineer,60738,0,3,United Kingdom,2,United Kingdom,50,"Python, Docker, AWS, TensorFlow",-1,0,Automotive,5.7,-1,-1,18,-1,-1
AI Software Engineer,105471,2,1,Japan,0,Japan,0,"Git, Deep Learning, Statistics",-1,4,Energy,6.6,-1,-1,11,-1,-1
Deep Learning Engineer,159419,1,1,Israel,2,Ghana,0,"Deep Learning, SQL, Tableau, Linux",-1,18,Healthcare,9.1,-1,-1,-1,-1,-1
ML Ops Engineer,90738,2,3,Singapore,1,Singapore,0,"Spark, GCP, Tableau",-1,3,Energy,9.0,-1,-1,14,-1,-1
Machine Learning Engineer,90479,2,2,Finland,2,Austria,50,"Java, Python, GCP, Mathematics, TensorFlow",-1,3,Media,8.3,-1,-1,1,-1,-1
NLP Engineer,155058,3,1,Ireland,0,Ireland,100,"Data Visualization, Python, SQL",-1,9,Manufacturing,8.5,-1,-1,9,-1,-1
AI Research Scientist,85529,2,0,Israel,2,Israel,50,"Deep Learning, Mathematics, GCP, Kubernetes, Git",-1,2,Consulting,7.7,-1,-1,10,-1,-1
AI Research Scientist,86082,2,1,Singapore,2,Singapore,100,"Hadoop, Deep Learning, Computer Vision, PyTorch, R",-1,4,Transportation,5.7,-1,-1,14,-1,-1
Autonomous Systems Engineer,96560,0,2,Norway,0,Norway,50,"R, Spark, SQL, Deep Learning, Python",-1,1,Automotive,8.2,-1,-1,13,-1,-1
Research Scientist,83531,0,3,Austria,0,Ghana,100,"TensorFlow, Kubernetes, Mathematics, NLP",-1,0,Gaming,5.5,-1,-1,-1,-1,-1
AI Research Scientist,113892,3,1,Germany,2,Singapore,100,"Data Visualization, Scala, Deep Learning, Docker",-1,8,Automotive,8.0,-1,-1,14,-1,-1
Data Engineer,261519,1,0,Japan,1,Japan,50,"R, PyTorch, Scala",-1,18,Media,5.4,-1,-1,11,-1,-1
AI Consultant,112036,2,0,Israel,0,Israel,50,"Python, MLOps, TensorFlow",-1,4,Transportation,6.4,-1,-1,10,-1,-1
Data Analyst,91847,0,3,Sweden,0,Sweden,100,"Deep Learning, Java, Tableau, PyTorch, Git",-1,0,Government,9.1,-1,-1,16,-1,-1
NLP Engineer,58336,0,1,Sweden,2,Sweden,0,"TensorFlow, Java, R",-1,1,Consulting,5.9,-1,-1,16,-1,-1
AI Research Scientist,66684,0,0,Ireland,1,Ireland,0,"SQL, Python, AWS, TensorFlow",-1,1,Technology,7.4,-1,-1,9,-1,-1
Research Scientist,91813,2,3,Ireland,1,Ireland,0,"R, Mathematics, Tableau, NLP, Data Visualization",-1,3,Gaming,7.9,-1,-1,9,-1,-1
AI Consultant,138037,3,0,United States,1,United States,0,"Azure, TensorFlow, GCP",-1,7,Transportation,7.5,-1,-1,19,-1,-1
Data Analyst,118721,0,0,Denmark,0,New Zealand,50,"Hadoop, Tableau, Azure, MLOps, PyTorch",-1,1,Real Estate,7.7,-1,-1,-1,-1,-1
NLP Engineer,70536,0,1,Israel,0,Ghana,50,"Azure, Scala, Docker",-1,1,Technology,8.6,-1,-1,-1,-1,-1
Research Scientist,96320,2,3,France,0,France,0,"Kubernetes, TensorFlow, NLP",-1,4,Gaming,5.5,-1,-1,6,-1,-1
Head of AI,134322,3,2,Austria,0,Austria,100,"GCP, Deep Learning, Git, Python",-1,8,Consulting,6.9,-1,-1,1,-1,-1
Robotics Engineer,61853,0,1,United States,1,United States,100,"Spark, R, Data Visualization",-1,0,Finance,7.6,-1,-1,19,-1,-1
Robotics Engineer,118786,3,0,Austria,2,Austria,0,"Scala, SQL, Computer Vision",-1,5,Consulting,8.3,-1,-1,1,-1,-1
Autonomous Systems Engineer,63582,0,1,Ireland,2,Ireland,50,"Spark, AWS, GCP",-1,1,Media,9.4,-1,-1,9,-1,-1
Machine Learning Engineer,120025,3,2,Australia,0,Norway,50,"PyTorch, Kubernetes, Spark, Java, Mathematics",-1,8,Transportation,7.5,-1,-1,13,-1,-1
Data Analyst,69623,2,0,France,2,France,0,"Python, SQL, Java, R, AWS",-1,2,Real Estate,9.6,-1,-1,6,-1,-1
AI Architect,84572,0,0,Denmark,1,Denmark,50,"NLP, Computer Vision, Data Visualization, Deep Learning",-1,0,Finance,8.0,-1,-1,4,-1,-1
Machine Learning Engineer,75649,3,0,China,0,China,100,"TensorFlow, Linux, Spark, Python, Azure",-1,8,Transportation,5.3,-1,-1,3,-1,-1
AI Software Engineer,101898,0,1,Norway,1,Netherlands,50,"Python, Scala, Docker, Mathematics, AWS",-1,1,Automotive,5.1,-1,-1,12,-1,-1
AI Product Manager,146918,3,2,Netherlands,1,Kenya,50,"R, MLOps, PyTorch, NLP",-1,6,Energy,10.0,-1,-1,-1,-1,-1
Principal Data Scientist,48437,3,3,India,2,Norway,100,"Hadoop, Linux, Azure, Computer Vision",-1,6,Government,8.8,-1,-1,13,-1,-1
AI Software Engineer,156021,1,0,Israel,0,Ireland,100,"Scala, Python, SQL",-1,15,Energy,9.0,-1,-1,9,-1,-1
Research Scientist,142101,3,3,Sweden,0,Sweden,100,"Kubernetes, Java, Data Visualization",-1,7,Energy,6.7,-1,-1,16,-1,-1
AI Research Scientist,85556,2,3,Germany,0,Germany,0,"TensorFlow, Tableau, Python, GCP",-1,4,Telecommunications,8.4,-1,-1,7,-1,-1
AI Research Scientist,36647,2,3,China,2,Turkey,0,"Java, AWS, GCP, Computer Vision",-1,2,Retail,7.2,-1,-1,-1,-1,-1
Data Scientist,82294,2,0,Austria,0,Denmark,50,"Spark, Mathematics, Deep Learning, Computer Vision",-1,2,Finance,7.3,-1,-1,4,-1,-1
AI Specialist,91519,2,1,Australia,0,Australia,100,"Data Visualization, GCP, AWS, Docker",-1,2,Real Estate,6.2,-1,-1,0,-1,-1
Data Analyst,67529,3,0,China,0,Kenya,0,"Spark, Linux, Data Visualization, Scala",-1,7,Consulting,6.0,-1,-1,-1,-1,-1
Data Engineer,194639,1,2,Ireland,0,Ireland,0,"Tableau, NLP, SQL",-1,13,Manufacturing,5.7,-1,-1,9,-1,-1
AI Product Manager,194962,1,1,South Korea,1,South Korea,0,"Tableau, Azure, PyTorch, AWS",-1,17,Real Estate,6.2,-1,-1,15,-1,-1
Machine Learning Engineer,68003,2,1,Canada,1,Canada,0,"PyTorch, Linux, TensorFlow, Spark",-1,3,Gaming,6.1,-1,-1,2,-1,-1
Data Engineer,160113,3,1,United States,0,United States,100,"Python, Scala, Azure, AWS",-1,7,Automotive,6.5,-1,-1,19,-1,-1
Head of AI,51041,0,2,Ireland,2,Ireland,50,"Hadoop, Linux, Mathematics",-1,0,Government,7.6,-1,-1,9,-1,-1
Robotics Engineer,123576,2,0,Denmark,2,Denmark,0,"Java, R, Tableau, AWS",-1,3,Healthcare,8.6,-1,-1,4,-1,-1
Machine Learning Researcher,76765,2,2,Netherlands,1,Australia,100,"R, SQL, Tableau, Docker, Deep Learning",-1,2,Finance,6.4,-1,-1,0,-1,-1
Data Scientist,212410,1,0,Israel,0,Israel,100,"Hadoop, Azure, Statistics",-1,17,Retail,9.4,-1,-1,10,-1,-1
Computer Vision Engineer,64240,3,3,China,1,China,50,"Hadoop, Scala, PyTorch",-1,8,Retail,6.4,-1,-1,3,-1,-1
Autonomous Systems Engineer,132240,1,0,Finland,1,Spain,0,"Tableau, Python, Spark, Statistics",-1,16,Real Estate,8.4,-1,-1,-1,-1,-1
Machine Learning Engineer,90724,2,3,Canada,2,Belgium,0,"Python, GCP, TensorFlow, Spark, AWS",-1,3,Telecommunications,7.8,-1,-1,-1,-1,-1
Machine Learning Researcher,210905,1,2,Norway,0,Norway,100,"PyTorch, TensorFlow, Tableau, Data Visualization, Python",-1,12,Real Estate,8.1,-1,-1,13,-1,-1
AI Product Manager,113235,3,3,Australia,2,Argentina,0,"Python, TensorFlow, Azure",-1,7,Gaming,8.0,-1,-1,-1,-1,-1
AI Software Engineer,167568,1,3,France,2,United States,50,"Mathematics, PyTorch, SQL, Git, Docker",-1,19,Government,6.4,-1,-1,19,-1,-1
Data Engineer,60687,0,1,Finland,1,Finland,0,"AWS, NLP, Statistics, Python, Deep Learning",-1,1,Consulting,5.3,-1,-1,5,-1,-1
Computer Vision Engineer,140330,1,3,Finland,2,Belgium,50,"Python, Scala, Hadoop, Computer Vision, TensorFlow",-1,16,Technology,7.5,-1,-1,-1,-1,-1
Machine Learning Researcher,87316,2,1,Netherlands,2,Netherlands,50,"Data Visualization, Azure, Git",-1,2,Automotive,7.0,-1,-1,12,-1,-1
AI Software Engineer,103223,0,0,United States,0,United States,50,"Linux, Docker, NLP, Computer Vision, Kubernetes",-1,0,Real Estate,5.0,-1,-1,19,-1,-1
Head of AI,259484,1,1,United Kingdom,0,United Kingdom,100,"Scala, Hadoop, TensorFlow, GCP",-1,19,Energy,5.7,-1,-1,18,-1,-1
Machine Learning Researcher,83379,0,1,United States,2,United States,100,"Tableau, Scala, SQL",-1,1,Energy,6.5,-1,-1,19,-1,-1
ML Ops Engineer,108902,2,2,United Kingdom,1,United Kingdom,0,"Linux, MLOps, Data Visualization",-1,3,Technology,9.9,-1,-1,18,-1,-1
